operation;value;success;time_ns;operations
insert;87385;true;3500;2838
insert;46972;true;2500;1059
insert;45365;true;1800;818
insert;95266;true;6800;4211
insert;45694;true;1900;881
insert;31269;true;1100;128
insert;68259;true;3000;2339
insert;72028;true;4200;2942
insert;51167;true;2400;995
insert;80246;true;7600;4363
insert;67944;true;2700;2286
insert;73883;true;4600;3263
insert;90013;true;4500;3296
insert;37043;true;1100;48
insert;53121;true;1700;958
insert;44122;true;1200;610
insert;18987;true;9000;5147
insert;99781;true;8700;4969
insert;77457;true;6300;3944
insert;4090;true;2500;2620
insert;34137;true;1200;34
insert;34414;true;800;40
insert;67021;true;2500;2127
insert;6290;true;3400;3013
insert;41927;true;1600;458
insert;9623;true;4600;3588
insert;89760;true;4500;3250
insert;79344;true;6600;4246
insert;34036;true;1200;146
insert;74698;true;5000;3455
insert;34214;true;1200;52
insert;28671;true;1600;386
insert;99669;true;7600;4935
insert;76075;true;5700;3732
insert;65071;true;1500;1781
insert;25843;true;1200;142
insert;71452;true;3900;2854
insert;8098;true;4200;3339
insert;93277;true;6200;3854
insert;5923;true;3100;2954
insert;59123;true;1500;656
insert;47393;true;1000;394
insert;63430;true;1000;1555
insert;39905;true;900;141
insert;34131;true;1000;36
insert;29823;true;900;70
insert;76405;true;5600;3806
insert;36485;true;1200;160
insert;93864;true;5500;3967
insert;6833;true;3700;3113
insert;37618;true;9100;104
insert;31611;true;1700;205
insert;31590;true;1100;200
insert;73899;true;4700;3287
insert;59552;true;1400;705
insert;71583;true;4000;2886
insert;10844;true;5200;3810
insert;36568;true;3800;44
insert;92387;true;5400;3684
insert;38417;true;1000;82
insert;73166;true;4700;3163
insert;16853;true;7800;4793
insert;13431;true;6100;4258
insert;63924;true;1200;1632
insert;78474;true;6700;4137
insert;95874;true;7200;4343
insert;91390;true;5100;3512
insert;93497;true;5700;3897
insert;58852;true;1200;616
insert;62339;true;2800;1195
insert;91103;true;4900;3472
insert;43542;true;1300;535
insert;74937;true;5500;3532
insert;68349;true;2900;2401
insert;5828;true;3500;2945
insert;66372;true;2100;2034
insert;54905;true;3200;1269
insert;25487;true;1200;139
insert;83038;true;2000;2091
insert;81808;true;1400;1888
insert;92349;true;5600;3695
insert;83507;true;2100;2180
insert;97896;true;8100;4677
insert;41632;true;1500;387
insert;28236;true;1500;307
insert;53782;true;1800;1072
insert;2180;true;1900;2290
insert;40701;true;2700;246
insert;53614;true;1900;1047
insert;84681;true;2700;2408
insert;1546;true;1600;2187
insert;38618;true;1100;117
insert;30090;true;900;84
insert;6754;true;3900;3104
insert;64639;true;1500;1737
insert;63506;true;1100;1578
insert;16136;true;7400;4681
insert;78635;true;7300;4185
insert;8447;true;4200;3430
insert;77998;true;6700;4106
insert;73710;true;4800;3287
insert;61817;true;2500;1106
insert;74837;true;5300;3530
insert;14997;true;6800;4519
insert;78652;true;6800;4205
insert;21473;true;10300;5632
insert;44916;true;2000;744
insert;24855;true;1900;99
insert;38912;true;1200;148
insert;95590;true;7700;4325
insert;56030;true;3600;1438
insert;62632;true;2600;1257
insert;55545;true;2500;1383
insert;46255;true;2400;983
insert;79990;true;7300;4398
insert;91550;true;5200;3566
insert;44281;true;1500;658
insert;83950;true;2200;2277
insert;93306;true;5900;3900
insert;44538;true;1500;695
insert;10713;true;5700;3809
insert;69363;true;3400;2575
insert;46241;true;2200;990
insert;57605;true;3600;1768
insert;82417;true;1600;1987
insert;59605;true;1400;726
insert;32216;true;1300;111
insert;94419;true;6500;4112
insert;90744;true;5000;3455
insert;38121;true;1044300;139
insert;80228;true;18700;4446
insert;67916;true;2700;2327
insert;83540;true;3900;2200
insert;26394;true;1900;116
insert;43881;true;1700;589
insert;19801;true;17200;5338
insert;57203;true;4900;1671
insert;24728;true;1100;86
insert;15237;true;6400;4561
insert;39901;true;1200;142
insert;32207;true;1500;112
insert;52849;true;1700;930
insert;8464;true;4400;3442
insert;88939;true;6700;3163
insert;48122;true;1500;501
insert;74841;true;5400;3544
insert;33867;true;1200;115
insert;4289;true;2600;2677
insert;38352;true;7600;143
insert;16837;true;6600;4832
insert;59348;true;1800;695
insert;23173;true;1100;47
insert;96618;true;10100;4512
insert;8754;true;4400;3511
insert;66012;true;2000;1991
insert;41319;true;1200;339
insert;92956;true;4300;3841
insert;75271;true;4900;3632
insert;4062;true;2200;2646
insert;91970;true;4300;3652
insert;68478;true;2700;2445
insert;51280;true;900;639
insert;96208;true;6200;4461
insert;71998;true;4100;3002
insert;830;true;1400;2083
insert;58424;true;1100;550
insert;206;true;1100;1964
insert;97517;true;7200;4666
insert;37212;true;9800;71
insert;27905;true;1600;236
insert;79687;true;8100;4369
insert;51067;true;3700;986
insert;74564;true;5000;3488
insert;16088;true;7800;4701
insert;71358;true;3800;2885
insert;85413;true;2500;2551
insert;74288;true;4100;3426
insert;79811;true;5800;4403
insert;95368;true;6600;4314
insert;63050;true;3800;1335
insert;83067;true;2000;2125
insert;17645;true;8200;5000
insert;469;true;1100;2007
insert;66905;true;2000;2160
insert;41542;true;1600;380
insert;17602;true;7100;4992
insert;23458;true;1200;85
insert;44682;true;1900;716
insert;83514;true;2200;2206
insert;91857;true;5100;3643
insert;67245;true;2300;2213
insert;42417;true;1900;553
insert;72286;true;4500;3076
insert;866;true;1400;2103
insert;57003;true;3900;1634
insert;35355;true;1400;82
insert;7994;true;3900;3370
insert;92846;true;5600;3838
insert;10882;true;5300;3879
insert;63960;true;1300;1675
insert;67922;true;2700;2352
insert;91783;true;5100;3635
insert;51895;true;1300;749
insert;61579;true;2400;1084
insert;85911;true;2800;2632
insert;64112;true;1400;1701
insert;38729;true;1100;131
insert;15067;true;6900;4570
insert;98318;true;8400;4829
insert;87672;true;3700;2954
insert;62232;true;2600;1191
insert;40893;true;1200;286
insert;88112;true;3700;3035
insert;67573;true;2600;2302
insert;65094;true;1500;1839
insert;37514;true;5900;101
insert;61726;true;2300;1116
insert;90779;true;4900;3498
insert;91814;true;4700;3653
insert;97992;true;7500;4780
insert;10439;true;4900;3791
insert;53255;true;1900;1000
insert;40855;true;1100;283
insert;78971;true;7800;4308
insert;1307;true;1500;2194
insert;14800;true;6600;4539
insert;74410;true;5000;3479
insert;34557;true;1100;56
insert;84551;true;2100;2417
insert;7362;true;3500;3258
insert;95525;true;7000;4386
insert;13049;true;6100;4281
insert;94582;true;6300;4201
insert;48668;true;1700;595
insert;91245;true;4700;3566
insert;34779;true;8100;77
insert;30716;true;1100;135
insert;78799;true;7000;4292
insert;12463;true;5600;4180
insert;12887;true;5700;4251
insert;86093;true;2900;2681
insert;61042;true;2400;985
insert;47131;true;900;360
insert;46880;true;3600;1081
insert;76937;true;6400;3993
insert;86877;true;3300;2828
insert;35208;true;1200;73
insert;1840;true;1800;2286
insert;98914;true;8700;4961
insert;64271;true;1500;1732
insert;5847;true;3400;3003
insert;64622;true;1600;1779
insert;42358;true;1700;538
insert;93534;true;6100;4008
insert;82069;true;1500;1977
insert;15385;true;6800;4646
insert;93675;true;6100;4044
insert;90770;true;4900;3519
insert;34449;true;1100;45
insert;10284;true;4200;3781
insert;76580;true;6200;3944
insert;93867;true;5400;4094
insert;30882;true;1100;102
insert;35566;true;1300;91
insert;35735;true;900;111
insert;42065;true;1500;507
insert;84286;true;2200;2389
insert;12243;true;5000;4154
insert;59630;true;1500;742
insert;64575;true;1300;1773
insert;81315;true;1200;1848
insert;83401;true;2000;2217
insert;90784;true;4000;3534
insert;20309;true;7200;5517
insert;6649;true;30900;3142
insert;20029;true;13100;5467
insert;20008;true;8200;5466
insert;11661;true;1633300;4043
insert;28952;true;1900;105
insert;27579;true;1400;197
insert;27772;true;1000;222
insert;63415;true;2300;1598
insert;96301;true;18100;4557
insert;33676;true;1300;74
insert;6508;true;4400;3130
insert;37409;true;18900;65
insert;77472;true;15000;4091
insert;961;true;1500;2153
insert;80481;true;9100;4580
insert;16726;true;11800;4898
insert;18242;true;8800;5175
insert;207;true;900;1996
insert;97773;true;11000;4800
insert;66844;true;2300;2189
insert;88079;true;4300;3065
insert;18345;true;8500;5199
insert;57577;true;7300;1787
insert;56322;true;3000;1516
insert;17884;true;7800;5120
insert;37474;true;1100;71
insert;87455;true;3900;2954
insert;54228;true;2100;1175
insert;38017;true;25800;135
insert;30896;true;1300;109
insert;99711;true;12500;5145
insert;47890;true;1700;475
insert;43250;true;1600;506
insert;9928;true;6300;3743
insert;54546;true;2600;1230
insert;21525;true;12600;5774
insert;17017;true;8300;4963
insert;31127;true;1400;105
insert;95693;true;7500;4466
insert;2397;true;2000;2396
insert;43768;true;1400;577
insert;99367;true;9100;5091
insert;64683;true;2200;1796
insert;82274;true;1600;2016
insert;67460;true;3600;2309
insert;49705;true;2600;790
insert;61239;true;3500;1043
insert;93779;true;6700;4097
insert;88048;true;4300;3068
insert;51428;true;900;671
insert;24176;true;5300;85
insert;58834;true;1100;630
insert;34244;true;1200;31
insert;63810;true;900;1672
insert;23472;true;900;39
insert;63666;true;1100;1653
insert;61429;true;2000;1081
insert;34721;true;8400;76
insert;12399;true;7500;4211
insert;22370;true;1600;204
insert;36776;true;900;68
insert;45109;true;4000;800
insert;54916;true;2900;1308
insert;75030;true;9500;3672
insert;95492;true;9100;4437
insert;33682;true;1400;79
insert;45306;true;2000;839
insert;69786;true;3400;2727
insert;8713;true;5800;3568
insert;38960;true;1100;162
insert;69640;true;3700;2696
insert;93527;true;6700;4046
insert;11368;true;6300;4025
insert;8051;true;4700;3432
insert;75093;true;6300;3691
insert;91732;true;5800;3699
insert;59610;true;2000;746
insert;2700;true;2200;2447
insert;39953;true;1100;159
insert;68807;true;3200;2558
insert;9000;true;5300;3628
insert;129;true;900;1997
insert;34864;true;1200;63
insert;89794;true;5100;3382
insert;23414;true;1500;83
insert;54513;true;3600;1227
insert;17632;true;10700;5108
insert;62786;true;4100;1325
insert;12904;true;7800;4321
insert;81331;true;1400;1869
insert;53637;true;2100;1076
insert;60555;true;2000;926
insert;11651;true;7000;4084
insert;22191;true;1100;183
insert;82125;true;1800;2014
insert;33431;true;2400;132
insert;95768;true;11300;4509
insert;19703;true;11300;5471
insert;24634;true;8300;118
insert;691;true;1200;2112
insert;57073;true;4400;1685
insert;53720;true;2000;1094
insert;55457;true;2600;1415
insert;331;true;1000;2049
insert;44976;true;2700;780
insert;89240;true;5200;3294
insert;43650;true;1200;571
insert;83096;true;1900;2187
insert;62933;true;5800;1347
insert;42271;true;2400;538
insert;28088;true;1600;285
insert;26650;true;1200;136
insert;38815;true;1000;141
insert;35243;true;4000;111
insert;80659;true;13900;4641
insert;136;true;1000;2008
insert;50222;true;2900;869
insert;91164;true;6700;3618
insert;44092;true;1700;632
insert;80886;true;900;1797
insert;89491;true;5200;3354
insert;87170;true;3800;2923
insert;50977;true;2800;998
insert;53265;true;2200;1018
insert;31218;true;1200;126
insert;61805;true;3100;1146
insert;17830;true;12700;5157
insert;23871;true;1100;55
insert;99773;true;11900;5216
insert;95673;true;7400;4513
insert;6627;true;3900;3188
insert;71881;true;78900;3064
insert;26196;true;1400;125
insert;92013;true;6400;3790
insert;69225;true;3600;2635
insert;98087;true;8700;4921
insert;79075;true;8300;4390
insert;73396;true;4700;3315
insert;82190;true;1600;2036
insert;45508;true;2500;881
insert;87032;true;3600;2915
insert;60391;true;2100;901
insert;17757;true;9400;5155
insert;78272;true;6900;4268
insert;83435;true;2000;2270
insert;87331;true;3600;2977
insert;60395;true;1700;906
insert;60195;true;1700;865
insert;51649;true;1200;729
insert;46920;true;2600;1114
insert;7723;true;4200;3396
insert;92060;true;8600;3814
insert;78753;true;7100;4351
insert;91099;true;5000;3637
insert;9908;true;4900;3787
insert;62501;true;2800;1278
insert;62946;true;2800;1365
insert;14678;true;6700;4626
insert;49908;true;2100;823
insert;62790;true;2600;1352
insert;75909;true;5800;3866
insert;83973;true;2300;2386
insert;72162;true;4300;3127
insert;85372;true;2700;2643
insert;9648;true;4900;3751
insert;43589;true;1200;565
insert;22567;true;1200;244
insert;83922;true;2200;2378
insert;9034;true;4700;3664
insert;94652;true;6700;4335
insert;2749;true;2000;2481
insert;87237;true;3600;2964
insert;9415;true;4300;3720
insert;14975;true;7100;4685
insert;94984;true;6600;4403
insert;62714;true;2600;1335
insert;41265;true;1200;347
insert;91050;true;5000;3652
insert;62625;true;2500;1318
insert;74680;true;5700;3618
insert;66369;true;2000;2121
insert;53268;true;2100;1024
insert;92143;true;5400;3847
insert;58547;true;1100;605
insert;58868;true;800;662
insert;80380;true;8100;4626
insert;67451;true;2400;2331
insert;38240;true;1500;108
insert;45244;true;1800;846
insert;78855;true;7300;4388
insert;57172;true;3800;1721
insert;22283;true;1100;193
insert;23850;true;700;56
insert;36505;true;900;169
insert;48242;true;1100;536
insert;48898;true;1500;655
insert;4193;true;2700;2766
insert;7147;true;4000;3293
insert;27504;true;1000;188
insert;27547;true;900;203
insert;86683;true;3600;2866
insert;79335;true;7800;4467
insert;92967;true;6000;4019
insert;7997;true;4400;3468
insert;58087;true;800;519
insert;74050;true;5600;3472
insert;62149;true;2600;1230
insert;46690;true;2600;1087
insert;16163;true;8200;4885
insert;88982;true;4600;3322
insert;49115;true;1700;692
insert;53696;true;1900;1098
insert;14767;true;6800;4666
insert;69136;true;3300;2633
insert;47185;true;900;381
insert;25471;true;1700;143
insert;89474;true;4700;3391
insert;46485;true;2200;1062
insert;55607;true;2800;1445
insert;56570;true;3000;1608
insert;636;true;1200;2121
insert;93583;true;6500;4150
insert;92650;true;5800;3957
insert;14549;true;7000;4632
insert;94563;true;6900;4352
insert;58906;true;1200;673
insert;96268;true;7400;4687
insert;96057;true;6200;4656
insert;32841;true;1500;37
insert;17813;true;8000;5207
insert;33976;true;1200;146
insert;77455;true;7500;4154
insert;627;true;1300;2122
insert;22472;true;1100;236
insert;49287;true;1600;734
insert;5141;true;3100;2959
insert;20845;true;9700;5774
insert;20865;true;9500;5779
insert;11967;true;5900;4216
insert;30924;true;1200;116
insert;5601;true;3000;3045
insert;87899;true;4000;3115
insert;49746;true;1800;825
insert;70143;true;3600;2813
insert;53698;true;2000;1105
insert;75137;true;5900;3740
insert;85657;true;3000;2708
insert;43090;true;900;487
insert;69238;true;3300;2661
insert;78640;true;7200;4366
insert;90016;true;4800;3505
insert;621;true;1200;2128
insert;67116;true;2400;2271
insert;50982;true;2500;1022
insert;80439;true;7700;4672
insert;96514;true;8100;4734
insert;55130;true;2600;1384
insert;22516;true;1200;245
insert;82253;true;1500;2071
insert;95307;true;7000;4516
insert;4885;true;3100;2927
insert;27902;true;1200;250
insert;5689;true;3200;3066
insert;81407;true;1200;1929
insert;59884;true;1600;834
insert;44300;true;1500;698
insert;40538;true;800;232
insert;43973;true;1200;637
insert;14287;true;7000;4633
insert;8009;true;4400;3502
insert;34317;true;9400;50
insert;49973;true;1800;849
insert;3181;true;2200;2585
insert;30803;true;1100;87
insert;79361;true;7900;4499
insert;54266;true;2300;1215
insert;10617;true;5600;3984
insert;84553;true;2600;2522
insert;19315;true;8900;5519
insert;74935;true;5800;3706
insert;80956;true;1000;1851
insert;21796;true;10200;5980
insert;7368;true;3900;3381
insert;98382;true;9200;5076
insert;56032;true;3000;1512
insert;19766;true;8700;5602
insert;76040;true;6600;3943
insert;38922;true;1300;158
insert;60020;true;1600;853
insert;99360;true;8700;5249
insert;73629;true;5200;3410
insert;45376;true;1900;886
insert;74528;true;5600;3609
insert;18593;true;8200;5397
insert;84706;true;2700;2570
insert;28216;true;1400;325
insert;98520;true;8200;5111
insert;53713;true;1900;1113
insert;3227;true;2100;2604
insert;71343;true;4200;2994
insert;9885;true;5300;3857
insert;86078;true;3000;2796
insert;27;true;1300;2026
insert;76822;true;6100;4097
insert;75081;true;5800;3758
insert;44782;true;1600;771
insert;84442;true;2500;2513
insert;3531;true;2400;2665
insert;39676;true;800;112
insert;20209;true;9000;5700
insert;14095;true;6800;4623
insert;2259;true;1900;2448
insert;17903;true;8000;5295
insert;74402;true;5000;3575
insert;53668;true;1900;1104
insert;87610;true;3700;3084
insert;17106;true;7800;5134
insert;77326;true;6800;4176
insert;73338;true;4600;3349
insert;63249;true;1000;1612
insert;68180;true;2700;2489
insert;82611;true;1600;2145
insert;25622;true;1300;162
insert;79236;true;7700;4512
insert;51332;true;800;681
insert;31639;true;1500;219
insert;48846;true;1500;652
insert;7192;true;3800;3365
insert;27052;true;1400;142
insert;17780;true;8000;5274
insert;63653;true;1100;1699
insert;53816;true;1900;1148
insert;50856;true;2500;1017
insert;37262;true;1000;52
insert;50528;true;2000;968
insert;2679;true;2100;2519
insert;31844;true;1000;250
insert;78873;true;7300;4458
